"estimated_load","latitude","longitude","route_number","speed","vehicle_number","event_timestamp"
,"45.502385","-122.53777",,"26","2516","1492200956"
,"45.522917","-122.609543",,"25","3229","1492200957"
,,,,,"534","1492200957"
,"45.49993","-122.649122",,"28","3115","1492200960"
,"45.501828","-122.537767",,"27","2516","1492200961"
,"45.522917","-122.610238",,"24","3229","1492200962"
,,,,,"2233","1492200963"
"9","45.522917","-122.610238","20",,"3229","1492200964"
,,,,,"2233","1492200964"
,,,,,"3229","1492200965"
,"45.500343","-122.649563",,"26","3115","1492200965"
,,,,,"2298","1492200965"
,"45.559055","-122.646518",,"5","2233","1492200965"
,"45.501327","-122.537763",,"25","2516","1492200966"
,,,,,"2298","1492200966"
,"45.522915","-122.611005",,"26","3229","1492200967"
,"45.50047","-122.650273",,"26","3115","1492200970"
,"45.497498","-122.590548",,"9","2298","1492200970"
,"45.559057","-122.646238",,"9","2233","1492200970"
,"45.500845","-122.537757",,"24","2516","1492200971"
,"45.522917","-122.611777",,"27","3229","1492200972"
,"45.500527","-122.651053",,"28","3115","1492200975"
"0","45.500845","-122.537756","73",,"2516","1492200975"
,"45.497502","-122.591282",,"26","2298","1492200975"
,"45.559057","-122.646055",,"5","2233","1492200975"
,"45.500308","-122.537762",,"27","2516","1492200976"
,"45.522937","-122.612537",,"26","3229","1492200977"
,"45.50067","-122.651805",,"27","3115","1492200980"
,"45.497505","-122.592018",,"26","2298","1492200980"
,"45.559057","-122.646005",,"1","2233","1492200980"
,"45.499725","-122.53776",,"29","2516","1492200981"
,"45.52294","-122.61323",,"24","3229","1492200982"
,"45.50079","-122.652387",,"21","3115","1492200985"
,"45.497508","-122.592732",,"25","2298","1492200985"
,"45.499143","-122.537762",,"29","2516","1492200986"
,"45.52294","-122.613893",,"23","3229","1492200987"
"23","45.497508","-122.592731","9",,"2298","1492200987"
,,,,,"3574","1492200988"
,,,,,"2298","1492200988"
,,,,,"3574","1492200989"
,"45.50087","-122.652787",,"14","3115","1492200990"
,"45.444932","-122.640413",,"1","3574","1492200990"
,"45.497507","-122.593475",,"26","2298","1492200990"
,"45.559063","-122.645823",,"8","2233","1492200990"
,"45.498592","-122.537763",,"26","2516","1492200991"
,"45.522962","-122.614487",,"20","3229","1492200992"
,"45.500987","-122.653257",,"18","3115","1492200995"
,"45.445185","-122.640387",,"13","3574","1492200995"
,"45.497512","-122.594228",,"26","2298","1492200995"
,"45.559062","-122.645427",,"14","2233","1492200995"
,"45.498303","-122.537765",,"12","2516","1492200996"
,"45.522978","-122.614742",,"8","3229","1492200997"
"11","45.522999","-122.614869","20",,"3229","1492200998"
,"45.501122","-122.653733",,"17","3115","1492201000"
,"45.44546","-122.640497",,"13","3574","1492201000"
,"45.497512","-122.594968",,"26","2298","1492201000"
,"45.559058","-122.645053",,"13","2233","1492201000"
"23","45.497512","-122.594967","9",,"2298","1492201003"
,,,,,"2298","1492201004"
,"45.50121","-122.654117",,"14","3115","1492201005"
,"45.497513","-122.595698",,"26","2298","1492201005"
,"45.559058","-122.644658",,"14","2233","1492201005"
,"45.501295","-122.65453",,"15","3115","1492201010"
,"45.445617","-122.64057",,"8","3574","1492201010"
,"45.497518","-122.596417",,"25","2298","1492201010"
,"45.559058","-122.644273",,"13","2233","1492201010"
,"45.501335","-122.654693",,"5","3115","1492201015"
,"45.445668","-122.640837",,"11","3574","1492201015"
,"45.497527","-122.596977",,"18","2298","1492201015"
,"45.559055","-122.64388",,"14","2233","1492201015"
"15","45.50135","-122.654754","17",,"3115","1492201016"
"5","45.559055","-122.643879","72",,"2233","1492201017"
,,,,,"2233","1492201018"
,"45.445568","-122.641265",,"16","3574","1492201020"
,"45.497532","-122.5972",,"7","2298","1492201020"
,"45.559058","-122.643497",,"13","2233","1492201020"
"22","45.497532","-122.597372","9",,"2298","1492201021"
,"45.445537","-122.641425",,"4","3574","1492201025"
,"45.55906","-122.64314",,"12","2233","1492201025"
,"45.498242","-122.537765",,"3","2516","1492201026"
,"45.445503","-122.64165",,"10","3574","1492201030"
,,,,,"2298","1492201030"
,"45.559062","-122.642747",,"14","2233","1492201030"
,,,,,"2298","1492201031"
,,,,,"3115","1492201034"
,,,,,"3229","1492201035"
,"45.5014","-122.655048",,"4","3115","1492201035"
,"45.44545","-122.642042",,"13","3574","1492201035"
,"45.497535","-122.597982",,"11","2298","1492201035"
,"45.559062","-122.642348",,"13","2233","1492201035"
,,,,,"3229","1492201036"
,"45.523063","-122.615163",,"2","3229","1492201037"
,"45.501483","-122.655492",,"16","3115","1492201040"
,"45.445445","-122.642168",,"3","3574","1492201040"
,"45.497538","-122.598702",,"25","2298","1492201040"
,"45.559062","-122.64198",,"13","2233","1492201040"
,"45.523168","-122.61575",,"21","3229","1492201042"
,"45.501552","-122.655808",,"11","3115","1492201045"
,"45.497542","-122.599342",,"22","2298","1492201045"
,"45.559058","-122.641535",,"16","2233","1492201045"
,"45.498105","-122.537767",,"7","2516","1492201046"
,"45.52317","-122.61647",,"25","3229","1492201047"
"13",,,"0",,"534","1492201047"
,"45.501593","-122.656243",,"16","3115","1492201050"
,"45.497568","-122.599788",,"14","2298","1492201050"
,"45.559053","-122.64113",,"13","2233","1492201050"
,"45.498037","-122.537767",,"4","2516","1492201051"
,"45.523145","-122.617157",,"24","3229","1492201052"
"11","45.523145","-122.617156","20",,"3229","1492201054"
"19","45.497559","-122.600068","9","3","2298","1492201054"
,,,,,"3229","1492201055"
,"45.501613","-122.656687",,"15","3115","1492201055"
,"45.559052","-122.640763",,"13","2233","1492201055"
,"45.523073","-122.617707",,"19","3229","1492201057"
"5","45.559052","-122.640762","72",,"2233","1492201058"
,,,,,"2233","1492201059"
,"45.50179","-122.656868",,"11","3115","1492201060"
,"45.559047","-122.640363",,"13","2233","1492201060"
,"45.522915","-122.618222",,"20","3229","1492201062"
,"45.501952","-122.656858",,"6","3115","1492201065"
,"45.559045","-122.639983",,"14","2233","1492201065"
,"45.5228","-122.618867",,"23","3229","1492201067"
,"45.501987","-122.656848",,"1","3115","1492201070"
,,,,,"2298","1492201070"
,"45.559043","-122.63956",,"15","2233","1492201070"
,,,,,"2298","1492201071"
,"45.52286","-122.619475",,"21","3229","1492201072"
,"45.445455","-122.64218",,"1","3574","1492201073"
,"45.50224","-122.65685",,"14","3115","1492201075"
,"45.49752","-122.600647",,"7","2298","1492201075"
,"45.55904","-122.63908",,"17","2233","1492201075"
,"45.497743","-122.537787",,"16","2516","1492201076"
,"45.522967","-122.619762",,"10","3229","1492201077"
,"45.502653","-122.65681",,"21","3115","1492201080"
,"45.497522","-122.601362",,"25","2298","1492201080"
,"45.559037","-122.638608",,"16","2233","1492201080"
,"45.497515","-122.537813",,"10","2516","1492201081"
,"45.503112","-122.656793",,"22","3115","1492201085"
,"45.497543","-122.602127",,"27","2298","1492201085"
,"45.559032","-122.638182",,"13","2233","1492201085"
"0","45.497317","-122.537754","73",,"2516","1492201086"
,"45.503577","-122.656795",,"23","3115","1492201090"
,"45.497552","-122.602882",,"26","2298","1492201090"
"5","45.559027","-122.637978","72","4","2233","1492201090"
"19","45.497552","-122.602881","9",,"2298","1492201092"
,,,,,"2298","1492201093"
,"45.504028","-122.656777",,"22","3115","1492201095"
,"45.497548","-122.603625",,"26","2298","1492201095"
,"45.52303","-122.619883",,"6","3229","1492201097"
,"45.50443","-122.656755",,"20","3115","1492201100"
,"45.497547","-122.604365",,"26","2298","1492201100"
"11","45.523175","-122.620315","20","17","3229","1492201102"
,,,,,"3229","1492201103"
,"45.504757","-122.65699",,"17","3115","1492201105"
,"45.497547","-122.605105",,"26","2298","1492201105"
,"45.523268","-122.620777",,"17","3229","1492201107"
,,,,,"2233","1492201108"
,,,,,"2233","1492201109"
,"45.504897","-122.657337",,"13","3115","1492201110"
,"45.497548","-122.60578",,"23","2298","1492201110"
,"45.559028","-122.63769",,"3","2233","1492201110"
,"45.523333","-122.6211",,"11","3229","1492201112"
,"45.559032","-122.637503",,"7","2233","1492201114"
,"45.504937","-122.657715",,"14","3115","1492201115"
,"45.49755","-122.606243",,"15","2298","1492201115"
,"45.523413","-122.621447",,"13","3229","1492201117"
"21","45.497552","-122.606355","9","3","2298","1492201119"
,"45.559035","-122.637208",,"13","2233","1492201119"
,"45.50493","-122.658273",,"19","3115","1492201120"
,"45.44547","-122.642278",,"7","3574","1492201120"
,"45.523462","-122.621682",,"9","3229","1492201122"
,"45.55903","-122.636713",,"14","2233","1492201124"
,"45.50493","-122.658642",,"12","3115","1492201125"
,"45.445428","-122.642687",,"16","3574","1492201125"
,"45.523522","-122.622017",,"13","3229","1492201127"
,"45.559023","-122.636238",,"19","2233","1492201129"
,"45.505145","-122.65879",,"13","3115","1492201130"
,"45.445422","-122.643168",,"16","3574","1492201130"
,"45.523575","-122.622442",,"15","3229","1492201132"
,"45.55902","-122.635825",,"12","2233","1492201134"
,"45.505455","-122.658758",,"14","3115","1492201135"
,"45.4457","-122.643398",,"17","3574","1492201135"
,"45.52359","-122.62278",,"11","3229","1492201137"
,"45.55902","-122.635378",,"15","2233","1492201139"
,"45.505567","-122.658745",,"4","3115","1492201140"
,"45.446205","-122.643282",,"26","3574","1492201140"
"11","45.523585","-122.623021","20",,"3229","1492201141"
,,,,,"534","1492201141"
"14","45.505669","-122.658748","17",,"3115","1492201142"
,"45.559013","-122.635083",,"10","2233","1492201144"
,"45.446825","-122.643255",,"30","3574","1492201145"
,"45.559015","-122.635012",,"2","2233","1492201149"
,"45.447413","-122.643357",,"29","3574","1492201150"
,,,,,"2516","1492201153"
,,,,,"2516","1492201154"
,"45.448027","-122.643627",,"32","3574","1492201155"
,"45.497135","-122.537758",,"1","2516","1492201156"
"7","45.448027","-122.643626","70",,"3574","1492201157"
,,,,,"3574","1492201158"
,"45.559068","-122.634818",,"8","2233","1492201159"
,"45.448637","-122.643912",,"30","3574","1492201160"
,"45.496743","-122.53778",,"20","2516","1492201161"
,,,,,"3115","1492201162"
"5","45.559068","-122.634817","72",,"2233","1492201162"
,,,,,"3115","1492201163"
,,,,,"2233","1492201163"
,"45.559375","-122.634783",,"15","2233","1492201164"
,"45.505933","-122.658878",,"5","3115","1492201165"
,"45.44907","-122.644092",,"20","3574","1492201165"
,,,,,"2298","1492201165"
,"45.49637","-122.537798",,"17","2516","1492201166"
,,,,,"2298","1492201166"
,"45.559757","-122.634802",,"18","2233","1492201169"
,"45.50618","-122.659322",,"20","3115","1492201170"
,"45.449242","-122.644163",,"7","3574","1492201170"
,"45.497545","-122.607178",,"3","2298","1492201170"
,"45.49606","-122.537818",,"14","2516","1492201171"
,"45.560077","-122.634817",,"16","2233","1492201174"
,"45.506385","-122.659903",,"23","3115","1492201175"
,"45.449393","-122.644228",,"10","3574","1492201175"
,"45.497533","-122.607812",,"22","2298","1492201175"
,"45.49595","-122.537818",,"4","2516","1492201176"
"0","45.495928","-122.537816","73",,"2516","1492201177"
,"45.560177","-122.634853",,"4","2233","1492201179"
,"45.506523","-122.660547",,"24","3115","1492201180"
,"45.44978","-122.644405",,"21","3574","1492201180"
,"45.497548","-122.608507",,"24","2298","1492201180"
,"45.560502","-122.634888",,"16","2233","1492201184"
,"45.506577","-122.6612",,"23","3115","1492201185"
,"45.450187","-122.644597",,"21","3574","1492201185"
,"45.497565","-122.609088",,"19","2298","1492201185"
"5","45.560502","-122.634887","72",,"2233","1492201185"
,,,,,"2233","1492201186"
,"45.560938","-122.63492",,"21","2233","1492201189"
,"45.506562","-122.661812",,"21","3115","1492201190"
,"45.450652","-122.644828",,"25","3574","1492201190"
,"45.497583","-122.609438",,"11","2298","1492201190"
"20","45.497588","-122.609508","9","2","2298","1492201194"
,"45.56136","-122.634925",,"21","2233","1492201194"
,"45.506553","-122.662368",,"19","3115","1492201195"
,"45.451102","-122.645095",,"24","3574","1492201195"
"5","45.561798","-122.634937","72","21","2233","1492201199"
,"45.506562","-122.662868",,"17","3115","1492201200"
,"45.451538","-122.64536",,"24","3574","1492201200"
,,,,,"2233","1492201200"
,,,,,"3229","1492201203"
,,,,,"3229","1492201204"
,"45.562215","-122.63494",,"21","2233","1492201204"
,"45.506568","-122.663148",,"8","3115","1492201205"
,"45.451978","-122.645607",,"23","3574","1492201205"
,"45.523555","-122.623573",,"2","3229","1492201207"
"14","45.506567","-122.663327","17","1","3115","1492201208"
,"45.56248","-122.634923",,"13","2233","1492201209"
,"45.452377","-122.645805",,"21","3574","1492201210"
,"45.523475","-122.624292",,"26","3229","1492201212"
,"45.562602","-122.634903",,"6","2233","1492201214"
,"45.452705","-122.645943",,"15","3574","1492201215"
,"45.523323","-122.6251",,"29","3229","1492201217"
"11","45.523323","-122.625099","20",,"3229","1492201219"
,,,,,"3229","1492201220"
,"45.45299","-122.64605",,"16","3574","1492201220"
,"45.523115","-122.625983",,"33","3229","1492201222"
,,,,,"3115","1492201223"
,"45.506572","-122.663847",,"8","3115","1492201225"
,"45.453448","-122.646188",,"24","3574","1492201225"
"7","45.453449","-122.646188","70",,"3574","1492201226"
,"45.522972","-122.626918",,"34","3229","1492201227"
,,,,,"3574","1492201227"
,"45.562655","-122.634888",,"4","2233","1492201229"
,"45.506568","-122.664373",,"18","3115","1492201230"
,"45.454022","-122.646305",,"30","3574","1492201230"
,"45.522888","-122.627868",,"33","3229","1492201232"
,"45.562745","-122.634678",,"9","2233","1492201234"
,"45.45465","-122.646402",,"31","3574","1492201235"
,"45.522873","-122.628785",,"32","3229","1492201237"
"5","45.562745","-122.634677","72",,"2233","1492201237"
"11","45.522874","-122.628784","20",,"3229","1492201238"
,"45.506442","-122.664783",,"10","3115","1492201238"
,,,,,"2233","1492201238"
,,,,,"3229","1492201239"
,"45.562732","-122.634088",,"20","2233","1492201239"
,"45.455287","-122.646478",,"32","3574","1492201240"
,"45.522877","-122.629705",,"31","3229","1492201242"
,"45.506177","-122.665178",,"20","3115","1492201243"
,"45.56271","-122.633322",,"26","2233","1492201244"
,"45.45593","-122.646558",,"32","3574","1492201245"
,,,,,"2298","1492201246"
,"45.522883","-122.63056",,"30","3229","1492201247"
,"45.505862","-122.66564",,"22","3115","1492201248"
,"45.5627","-122.632818",,"17","2233","1492201249"
,"45.456578","-122.646635",,"32","3574","1492201250"
,"45.49756","-122.609995",,"2","2298","1492201250"
,"45.52289","-122.631365",,"27","3229","1492201252"
,"45.505552","-122.666098",,"23","3115","1492201253"
,"45.56269","-122.632213",,"21","2233","1492201254"
,"45.457205","-122.646707",,"30","3574","1492201255"
,"45.497562","-122.610382",,"13","2298","1492201255"
"5","45.56269","-122.632213","72",,"2233","1492201255"
,,,,,"2233","1492201256"
,"45.522898","-122.632033",,"22","3229","1492201257"
,"45.50524","-122.666575",,"22","3115","1492201258"
,"45.562682","-122.631622",,"20","2233","1492201259"
,"45.457807","-122.646777",,"30","3574","1492201260"
,"45.497565","-122.61061",,"7","2298","1492201260"
"10","45.522897","-122.632498","20","16","3229","1492201262"
,,,,,"3229","1492201263"
,"45.504952","-122.667008",,"21","3115","1492201263"
,"45.562678","-122.631098",,"18","2233","1492201264"
,"45.45832","-122.646843",,"24","3574","1492201265"
,"45.497565","-122.610652",,"1","2298","1492201265"
,"45.522902","-122.632908",,"13","3229","1492201267"
,"45.50468","-122.667412",,"19","3115","1492201268"
"14",,,"0",,"534","1492201268"
,"45.562663","-122.630603",,"17","2233","1492201269"
,"45.458718","-122.646988",,"20","3574","1492201270"
"10","45.522903","-122.633006","20","3","3229","1492201271"
,"45.504395","-122.667838",,"21","3115","1492201273"
,"45.45901","-122.647067",,"16","3574","1492201274"
,"45.562667","-122.630347",,"9","2233","1492201274"
,,,,,"3229","1492201277"
"6","45.562668","-122.630319","72",,"2233","1492201277"
,,,,,"3229","1492201278"
,"45.504085","-122.668305",,"22","3115","1492201278"
,"45.45917","-122.647058",,"7","3574","1492201279"
"7","45.45917","-122.647058","70",,"3574","1492201280"
,,,,,"3574","1492201281"
,"45.522905","-122.633192",,"8","3229","1492201282"
,"45.503842","-122.668697",,"17","3115","1492201283"
,"45.459225","-122.647048",,"2","3574","1492201284"
,"45.522902","-122.6338",,"22","3229","1492201287"
,"45.503558","-122.66913",,"21","3115","1492201288"
,"45.459255","-122.647045",,"1","3574","1492201289"
,"45.497567","-122.610825",,"7","2298","1492201290"
,"45.522907","-122.63456",,"27","3229","1492201292"
,"45.503283","-122.669595",,"21","3115","1492201293"
,"45.497582","-122.611205",,"14","2298","1492201295"
,,,,,"2516","1492201296"
,,,,,"2233","1492201296"
,"45.522908","-122.635342",,"27","3229","1492201297"
,,,,,"2233","1492201297"
,"45.503065","-122.670167",,"23","3115","1492201298"
,"45.459347","-122.647072",,"6","3574","1492201299"
,"45.562685","-122.629908",,"4","2233","1492201299"
,"45.497608","-122.611733",,"18","2298","1492201300"
,"45.52291","-122.636118",,"27","3229","1492201302"
,"45.502888","-122.670753",,"22","3115","1492201303"
,"45.459402","-122.647445",,"15","3574","1492201304"
,"45.562698","-122.629172",,"26","2233","1492201304"
,"45.49761","-122.61214",,"13","2298","1492201305"
,"45.522907","-122.636733",,"20","3229","1492201307"
,"45.50273","-122.671312",,"21","3115","1492201308"
"6","45.562698","-122.629171","72",,"2233","1492201308"
